id,district
149077,Марьино
132293,Таганский
53131,Таганский
28921,Марьино
21801,Выхино-Жулебино
128963,Марьино
69795,Марьино
21909,Выхино-Жулебино
25800,Выхино-Жулебино
25829,Марьино
25353,Марьино
82454,Марьино
140333,Марьино
26576,Марьино
141325,Марьино
143449,Марьино
29752,Марьино
25358,Марьино
143038,Марьино
126355,Марьино
20724,Марьино
24476,Выхино-Жулебино
119428,Выхино-Жулебино
24520,Марьино
27760,Южнопортовый
141796,Марьино
25567,Марьино
82453,Марьино
20503,Марьино
26983,Марьино
52584,Марьино
69798,Марьино
29801,Марьино
81072,Южнопортовый
26580,Южнопортовый
154648,Ломоносовский
20405,Обручевский
154771,Гагаринский
29935,Гагаринский
23967,Южное Бутово
29075,Южное Бутово
26604,Южное Бутово
25746,Южное Бутово
20415,Южное Бутово
23966,Южное Бутово
151147,Южное Бутово
26314,Северное Бутово
24631,Южное Бутово
153510,Южное Бутово
146540,Южное Бутово
28366,Тёплый Стан
20536,Гагаринский
80697,Гагаринский
153315,Замоскворечье
23937,Северное Бутово
21711,Северное Бутово
74634,Замоскворечье
23568,Тропарёво-Никулино
19718,Тропарёво-Никулино
27693,Хамовники
72415,Очаково-Матвеевское
128240,Тропарёво-Никулино
20148,Тропарёво-Никулино
19820,Тропарёво-Никулино
19618,Раменки
23275,Тропарёво-Никулино
22863,Очаково-Матвеевское
151118,Очаково-Матвеевское
157568,Тропарёво-Никулино
19955,Раменки
22965,Тропарёво-Никулино
136317,Тропарёво-Никулино
23267,Тропарёво-Никулино
27640,Дорогомилово
120295,Дорогомилово
29632,Дорогомилово
21712,Дорогомилово
19907,Крылатское
82444,Крылатское
70144,Дорогомилово
157025,Арбат
19906,Крылатское
22707,Крылатское
148641,Митино
148605,Митино
23471,Митино
23463,Митино
23464,Митино
27386,Щукино
85578,Строгино
137483,Митино
126282,Митино
22796,Митино
69661,Митино
129717,Митино
24105,Митино
24053,Митино
74900,Хорошёво-Мнёвники
26993,Хорошёво-Мнёвники
19647,Куркино
25835,Щукино
156178,Тверской
157309,Сокол
129609,Сокол
25838,Сокол
137922,Тверской
137925,Тверской
143541,Тверской
138589,Ховрино
26554,Ховрино
25701,Бескудниковский
82691,Западное Дегунино
24411,Тимирязевский
75267,Восточное Дегунино
148227,Восточное Дегунино
76816,Бескудниковский
24760,Коптево
838,Измайлово
158133,Крюково
25938,Савёлки
81199,Орехово-Борисово Южное
155229,Орехово-Борисово Северное
81197,Орехово-Борисово Южное
